Rank	Taxon	Count
species	1802271	1
species	1802273	1
species	1802275	1
species	1802276	1
species	1802277	1
species	1802278	1
species	1802279	1
species	1802280	1
species	1802281	1
species	1802282	1
species	1802283	1
species	1802285	1
species	1802286	1
species	1802287	1
species	1802288	1
species	1802291	1
species	1802292	1
species	1802295	1
species	1802296	1
species	1802297	1
species	1802298	1
species	1802299	1
species	1802300	1
species	1802301	1
species	1802302	1
species	1802303	1
species	1802304	1
species	1802305	1
species	1802306	1
species	1802307	1
species	1802310	1
species	1802311	1
species	1802312	1
species	1802313	1
species	1802314	1
species	1802315	1
species	1802316	1
species	1802317	1
species	1802319	1
species	1802320	1
species	1802321	1
species	1802322	1
species	1802323	1
species	1802324	1
species	1802325	1
species	1802326	1
species	1802328	1
species	1802329	1
species	1802330	1
species	1802331	1
species	1802332	1
species	1802333	1
species	1802334	1
species	1802335	1
species	1802336	1
species	1802337	1
species	1802344	1
species	1802345	1
species	1802346	1
species	1802347	1
species	1802348	1
species	1802349	1
species	1802350	1
species	1802351	1
species	1802352	1
species	1802353	1
species	1802355	1
species	1802356	1
species	1802357	1
species	1802358	1
species	1802359	1
species	1802360	1
species	1802361	1
species	1802362	1
species	1802365	1
species	1802366	1
species	1802367	1
species	1802368	1
species	1802371	1
species	1802372	1
species	1802376	1
species	1802377	1
species	1802378	1
species	1802382	1
species	1802383	1
species	1802384	1
species	1802386	1
species	1802388	1
species	1802389	1
species	1802390	1
species	1802391	1
species	1802392	1
species	1802393	1
species	1802394	1
species	1802395	1
species	1802396	1
species	1802397	1
species	1802399	1
species	1802400	1
species	1802401	1
species	1802403	1
species	1802404	1
species	1802405	1
species	1802406	1
species	1802407	1
species	1802408	1
species	1802409	1
species	1802410	1
species	1802411	1
species	1802412	1
species	1802413	1
species	1802414	1
species	1802415	1
species	1802417	1
species	1802418	1
species	1802419	1
species	1802421	1
species	1802422	1
species	1802423	1
species	1802424	1
species	1802425	1
species	1802427	1
species	1802429	1
species	1802430	1
species	1802436	1
species	1802439	1
species	1802445	1
species	1802446	1
species	1802448	1
species	1802451	1
species	1802452	1
species	1802456	1
species	1802457	1
species	1802460	1
species	1802461	1
species	1802463	1
species	1802465	1
species	1802473	1
species	1802476	1
species	1802478	1
species	1802480	1
species	1802481	1
species	1802483	1
species	1802484	1
species	1802487	1
species	1802488	1
species	1802490	1
species	1802491	1
species	1802492	1
species	1802493	1
species	1802494	1
species	1802495	1
species	1802496	1
species	1802497	1
species	1802499	1
species	1802500	1
species	1802501	1
species	1802502	1
species	1802504	1
species	1802506	1
species	1802507	1
species	1802508	1
species	1802509	1
species	1802510	1
species	1802511	1
species	1802514	1
species	1802515	1
species	1802516	1
species	1802518	1
species	1802519	1
species	1802520	1
species	1802521	1
species	1802523	1
species	1802525	1
species	1802527	1
species	1802531	1
species	1802532	1
species	1802533	1
species	1802537	1
species	1802538	1
species	1802540	1
species	1802541	1
species	1802542	1
species	1802544	1
species	1802545	1
species	1802546	1
species	1802547	1
species	1802548	1
species	1802550	1
species	1802551	1
species	1802552	1
species	1802555	1
species	1802557	1
species	1802558	1
species	1802559	1
species	1802561	1
species	1802562	1
species	1802563	1
species	1802564	1
species	1802565	1
species	1802566	1
species	1802567	1
species	1802568	1
species	1802569	1
species	1802570	1
species	1802571	1
species	1802572	1
species	1802573	1
species	1802574	1
species	1802575	1
species	1802576	1
species	1802577	1
species	1802578	1
species	1802579	1
species	1802580	1
species	1802581	1
species	1802582	1
species	1802583	1
species	1802584	1
species	1802585	1
species	1802586	1
species	1802587	1
species	1802588	1
species	1802589	1
species	1802591	1
species	1802592	1
species	1802594	1
species	1802595	1
species	1802598	1
species	1802599	1
species	1802601	1
species	1802602	1
species	1802603	1
species	1802605	1
species	1802607	1
species	1802610	1
species	1802611	1
species	1802612	1
species	1802613	1
species	1802615	1
species	1802616	1
species	1802617	1
species	1802618	1
species	1802620	1
species	1802621	1
species	1802623	1
species	1802624	1
species	1802625	1
species	1802626	1
species	1802628	1
species	1802630	1
species	1802631	1
species	1802632	1
species	1802634	1
species	1802635	1
species	1802636	1
species	1802637	1
species	1802638	1
species	1802639	1
species	1802641	1
species	1802642	1
species	1802643	1
species	1802644	1
species	1802646	1
species	1802647	1
species	1802649	1
species	1802650	1
species	1802651	1
species	1802652	1
species	1802653	1
species	1802659	1
species	1802660	1
species	1802661	1
species	1802662	1
species	1802663	1
species	1802664	1
species	1802665	1
species	1802666	1
species	1802668	1
species	1802670	1
species	1802673	1
species	1802674	1
species	1802677	1
species	1802678	1
species	1802680	1
species	1802682	1
species	1802683	1
species	1802684	1
species	1802686	1
species	1802687	1
species	1802688	1
species	1802689	1
species	1802690	1
species	1802692	1
species	1802693	1
species	1802694	1
species	1802695	1
species	1802696	1
species	1802697	1
species	1802699	1
species	1802700	1
species	1802701	1
species	1802702	1
species	1802703	1
species	1802705	1
species	1802706	1
species	1802707	1
species	1802709	1
species	1802710	1
species	1802711	1
species	1802718	1
species	1802721	1
species	1802722	1
species	1802723	1
species	1802724	1
species	1802725	1
species	1802726	1
species	1802734	1
species	1802736	1
species	1802740	1
species	1802741	1
species	1802742	1
species	1802745	1
species	1802746	1
species	1802748	1
species	1802749	1
species	1802750	1
species	1802751	1
species	1802752	1
species	1802754	1
species	1802755	1
species	1802757	1
species	1802759	1
species	1802761	1
species	1802763	1
species	1802764	1
species	1802766	1
species	1802767	1
species	1802769	1
species	1802770	1
species	1802771	1
species	1802773	1
species	1802774	1
species	1802776	1
species	1802777	1
species	1802779	1
species	1802780	1
species	1802781	1
species	1802783	1
species	1802785	1
species	1802786	1
species	1802788	1
species	1803372	1
species	1803424	1
species	1803425	1
species	1803427	1
species	1803429	1
species	1803432	1
species	1803434	1
species	1803435	1
species	1803438	1
species	1803440	1
species	1803441	1
species	1803443	1
species	1803444	1
species	1803447	1
species	1803448	1
species	1803455	1
species	1803457	1
species	1803460	1
species	1803461	1
species	1803464	1
species	1803465	1
species	1803466	1
species	1803468	1
species	1803469	1
species	1803472	1
species	1803485	1
species	1803487	1
species	1803514	1
species	1803815	1
species	1803819	1
species	1803822	1
species	1805002	1
species	1805004	1
species	1805008	1
species	1805013	1
species	1805017	1
species	1805020	1
species	1805026	1
species	1805032	1
species	1805034	1
species	1805035	1
species	1805053	1
species	1805075	1
species	1805079	1
species	1805087	1
species	1805092	1
species	1805094	1
species	1805095	1
species	1805096	1
species	1805102	1
species	1805103	1
species	1805118	1
species	1805123	1
species	1805124	1
species	1805125	1
species	1805128	1
species	1805129	1
species	1805131	1
species	1805132	1
species	1805145	1
species	1805147	1
species	1805149	1
species	1805163	1
species	1805180	1
species	1805184	1
species	1805189	1
species	1805208	1
species	1805209	1
species	1805214	1
species	1805215	1
species	1805219	1
species	1805220	1
species	1805221	1
species	1805224	1
species	1805225	1
species	1805226	1
species	1805230	1
species	1805232	1
species	1805233	1
species	1805235	1
species	1805238	1
species	1805239	1
species	1805240	1
species	1805247	1
species	1805248	1
species	1805254	1
species	1805255	1
species	1805270	1
species	1805273	1
species	1805276	1
species	1805277	1
species	1805281	1
species	1805283	1
species	1805284	1
species	1805285	1
species	1805286	1
species	1805288	1
species	1805289	1
species	1805290	1
species	1805291	1
species	1805292	1
species	1805299	1
species	1805300	1
species	1805302	1
species	1805303	1
species	1805304	1
species	1805305	1
species	1805306	1
species	1805307	1
species	1805308	1
species	1805310	1
species	1805312	1
species	1805313	1
species	1805314	1
species	1805316	1
species	1805317	1
species	1805318	1
species	1805319	1
species	1805320	1
species	1805323	1
species	1805324	1
species	1805340	1
species	1805375	1
species	1805377	1
species	1805378	1
species	1805383	1
species	1805390	1
species	1805392	1
species	1805393	1
species	1805394	1
species	1805396	1
species	1805397	1
species	1805399	1
species	1805400	1
species	1805401	1
species	1805402	1
species	1805403	1
species	1805411	1
species	1805415	1
species	1805417	1
species	1805418	1
species	1805421	1
species	1805424	1
species	1805427	1
species	1805429	1
species	1807500	1
species	1807729	1
species	1807730	1
species	1807743	1
species	1807744	1
species	1807746	1
species	1807758	1
species	1807766	1
species	1810504	1
species	1811386	1
species	1811545	1
species	1811565	1
species	1811584	1
species	1811586	1
species	1811588	1
species	1811589	1
species	1811594	1
species	1811603	1
species	1811604	1
species	1811605	1
species	1811607	1
species	1811608	1
species	1811609	1
species	1811613	1
species	1811614	1
species	1811615	1
species	1811619	1
species	1811620	1
species	1811627	1
species	1811628	1
species	1811629	1
species	1811630	1
species	1811632	1
species	1811633	1
species	1811634	1
species	1811635	1
species	1811636	1
species	1811637	1
species	1811638	1
species	1811639	1
species	1811640	1
species	1811641	1
species	1811649	1
species	1811650	1
species	1811651	1
species	1811652	1
species	1811653	1
species	1811654	1
species	1811655	1
species	1811656	1
species	1811657	1
species	1811658	1
species	1811659	1
species	1811660	1
species	1811661	1
species	1811662	1
species	1811663	1
species	1811664	1
species	1811665	1
species	1811666	1
species	1811667	1
species	1811668	1
species	1811669	1
species	1811670	1
species	1811671	1
species	1812810	1
species	1812911	1
species	1814128	1
species	1816677	1
species	1816680	1
species	1817722	1
species	1817723	1
species	1817724	1
species	1817727	1
species	1817729	1
species	1817730	1
species	1817731	1
species	1817733	1
species	1817736	1
species	1817737	1
species	1817738	1
species	1817739	1
species	1817740	1
species	1817741	1
species	1817743	1
species	1817744	1
species	1817746	1
species	1817747	1
species	1817748	1
species	1817749	1
species	1817750	1
species	1817751	1
species	1817752	1
species	1817754	1
species	1817755	1
species	1817771	1
species	1817813	1
species	1817814	1
species	1817816	1
species	1817817	1
species	1817818	1
species	1817821	1
species	1817823	1
species	1817824	1
species	1817825	1
species	1817828	1
species	1817830	1
species	1817831	1
species	1817832	1
species	1817833	1
species	1817835	1
species	1817837	1
species	1817840	1
species	1817841	1
species	1817842	1
species	1817844	1
species	1817846	1
species	1817848	1
species	1817855	1
species	1817856	1
species	1817858	1
species	1817863	1
species	1817864	1
species	1817865	1
species	1817866	1
species	1817867	1
species	1817870	1
species	1817872	1
species	1817875	1
species	1817876	1
species	1817877	1
species	1817878	1
species	1817879	1
species	1817880	1
species	1817881	1
species	1817882	1
species	1817883	1
species	1817890	1
species	1817892	1
species	1817895	1
species	1817897	1
species	1818881	5
species	1821776	1
species	1826872	1
species	1826909	1
species	1827136	1
species	1827278	1
species	1828554	1
species	1834153	1
species	1834207	1
species	1835254	1
species	1836462	1
species	1837170	1
species	1837282	1
species	1838285	1
species	1838286	1
species	1838287	1
species	1839801	1
species	1839807	1
species	1839936	1
species	1841596	1
species	1841597	1
species	1841598	1
species	1841599	1
species	1841610	1
species	1841857	1
species	1841865	1
species	1841867	1
species	1842517	1
species	1842518	1
species	1842519	1
species	1842520	1
species	1842524	1
species	1842525	1
species	1842533	1
species	1842535	1
species	1842537	1
species	1843368	1
species	1844760	1
species	1848189	1
species	1848903	1
species	1849166	1
species	1849261	1
species	1849360	1
species	1849364	1
species	1849365	1
species	1849719	1
species	1849967	1
species	1851148	1
species	1851429	1
species	1851544	1
species	1852366	1
species	1852370	1
species	1852372	1
species	1852373	1
species	1852374	1
species	1852619	1
species	1853256	1
species	1853259	1
species	1854057	1
species	1855297	1
species	1855302	1
species	1855306	1
species	1855308	1
species	1855323	1
species	1855333	1
species	1855334	1
species	1855342	1
species	1855343	1
species	1855370	1
species	1855373	1
species	1855375	1
species	1855376	1
species	1855383	1
species	1855384	1
species	1855396	1
species	1855397	1
species	1855401	1
species	1855411	1
species	1856684	1
species	1857568	1
species	1857645	1
species	1859457	1
species	1859458	1
species	1859473	1
species	1860084	1
species	1860085	1
species	1860086	1
species	1860091	1
species	1860098	1
species	1860100	1
species	1860157	1
species	1862668	1
species	1862672	1
species	1864608	1
species	1866913	1
species	1867258	2
species	1867260	1
species	1867261	1
species	1867952	1
species	1868282	1
species	1868283	1
species	1869167	1
species	1869230	1
species	1869300	1
species	1869302	1
species	1869303	1
species	1869304	1
species	1869305	1
species	1869306	1
species	1869307	1
species	1869309	1
species	1869312	1
species	1870991	1
species	1870994	1
