,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
2558,order,1224,2975,0.277311,0.000324675323621184,1.5726237652430295e-05,2.9143256557349918e-05,Kraken-II
2559,phylum,1224,2975,0.277311,0.7786036613257137,0.044552124307786045,0.08428058529955709,Kraken-II
2560,species,1224,2975,0.277311,0.0,0.0,0.0,Kraken-II
2561,kingdom,1224,2975,0.277311,0.9982813626361862,0.06099609960081066,0.11496646867961596,Kraken-II
2562,class,1224,2975,0.110334,0.8033208602416647,0.2749671800014461,0.40969539651057074,Kraken-II
2563,family,1224,2975,0.110334,0.662973818538937,0.2228512265212412,0.33357119801652474,Kraken-II
2564,genus,1224,2975,0.110334,0.6724276928991093,0.2218030116308541,0.33357123341283124,Kraken-II
2565,order,1224,2975,0.110334,0.6560318549522998,0.22364672360924304,0.3335711717055368,Kraken-II
2566,phylum,1224,2975,0.110334,0.9480490319482515,0.32230193858612394,0.4810570349041612,Kraken-II
2567,species,1224,2975,0.110334,0.0,0.0,0.0,Kraken-II
2568,kingdom,1224,2975,0.110334,0.9986393956291084,0.3414520679000162,0.5088980140742466,Kraken-II
2569,class,203682,63,0.220594,0.4794693589420761,0.01152742128828768,0.022513111907568495,Kraken-II
2570,family,203682,63,0.220594,0.36081080837289997,0.00812525676600702,0.015892189883508313,Kraken-II
2571,genus,203682,63,0.220594,0.17282229844723138,0.00378741600430858,0.007411969168595051,Kraken-II
2572,order,203682,63,0.220594,0.3531746008387923,0.008129214935814335,0.015892180784362657,Kraken-II
2573,phylum,203682,63,0.220594,0.46859903098672084,0.011795643514403204,0.0230115459490651,Kraken-II
2574,species,203682,63,0.220594,0.0,0.0,0.0,Kraken-II
2575,kingdom,203682,63,0.220594,0.9962466434517606,0.027872787274546534,0.05422785427857277,Kraken-II
2576,class,1224,2975,0.263187,0.6148825045206184,0.028769068665724637,0.05496552141939096,Kraken-II
2577,family,1224,2975,0.263187,0.025494672657935032,0.0010451439801196232,0.0020072156442217533,Kraken-II
2578,genus,1224,2975,0.263187,0.0,0.0,0.0,Kraken-II
2579,order,1224,2975,0.263187,0.11233885778144066,0.004746564575883318,0.00910750620486965,Kraken-II
2580,phylum,1224,2975,0.263187,0.7053243552468654,0.03508157798078023,0.06683781442269092,Kraken-II
2581,species,1224,2975,0.263187,0.0,0.0,0.0,Kraken-II
2582,kingdom,1224,2975,0.263187,0.9980164324227361,0.05283528352042675,0.10035665086109594,Kraken-II
2583,class,1224,2975,0.287825,0.706195013368411,0.059218615507927785,0.10927253717440762,Kraken-II
2584,family,1224,2975,0.287825,0.029892473053994683,0.002236308642410015,0.004160008084011165,Kraken-II
2585,genus,1224,2975,0.287825,0.03226555238564171,0.002224071169921586,0.00416009668783348,Kraken-II
2586,order,1224,2975,0.287825,0.028802320702854704,0.002242658921871142,0.004159962896476783,Kraken-II
2587,phylum,1224,2975,0.287825,0.9045821161754212,0.0797295457518825,0.1465413675377784,Kraken-II
2588,species,1224,2975,0.287825,0.0,0.0,0.0,Kraken-II
2589,kingdom,1224,2975,0.287825,0.9996690916616991,0.09063226579304998,0.16619523258399185,Kraken-II
2590,class,1224,2975,0.104542,0.9882726062146804,0.40389455750593156,0.5734297866451956,Kraken-II
2591,family,1224,2975,0.104542,0.9040078790423487,0.3721017260424272,0.5271964960138119,Kraken-II
2592,genus,1224,2975,0.104542,0.9071349827395238,0.37157448922963776,0.527196504413446,Kraken-II
2593,order,1224,2975,0.104542,0.9365162837847879,0.38368961318871453,0.5443527403268795,Kraken-II
2594,phylum,1224,2975,0.104542,0.9928597714417152,0.4058189038548254,0.5761414548417712,Kraken-II
2595,species,1224,2975,0.104542,0.0,0.0,0.0,Kraken-II
2596,kingdom,1224,2975,0.104542,0.9998168829885308,0.40952866694525686,0.5810509282755387,Kraken-II
2597,class,203682,63,0.257967,0.23873121670508166,0.004349479126401113,0.008542955050808782,Kraken-II
2598,family,203682,63,0.257967,0.06500445178090426,0.0011125165732794066,0.002187262829163788,Kraken-II
2599,genus,203682,63,0.257967,0.06899810898867571,0.0011114156083688962,0.002187281665659911,Kraken-II
2600,order,203682,63,0.257967,0.06276870109399225,0.0011131951749678705,0.002187251256487708,Kraken-II
2601,phylum,203682,63,0.257967,0.2301649628423805,0.004460547748495052,0.008751120443820426,Kraken-II
2602,species,203682,63,0.257967,0.0,0.0,0.0,Kraken-II
2603,kingdom,203682,63,0.257967,0.9943938262481161,0.021287448053333016,0.041682167517625636,Kraken-II
2604,class,1224,2975,0.269458,0.629155311637179,0.03535662878826499,0.06694981595183816,Kraken-II
2605,family,1224,2975,0.269458,0.10317955080056249,0.005188901080860809,0.009879980261344555,Kraken-II
2606,genus,1224,2975,0.269458,0.03398692799350677,0.0016323711758358256,0.003114250513215011,Kraken-II
2607,order,1224,2975,0.269458,0.302011407078921,0.015635199400759192,0.029730271460825686,Kraken-II
2608,phylum,1224,2975,0.269458,0.8547030312141141,0.050728474809639094,0.09577157861709497,Kraken-II
2609,species,1224,2975,0.269458,0.0,0.0,0.0,Kraken-II
2610,kingdom,1224,2975,0.269458,0.9990426017256042,0.06261344373001312,0.11784025305280812,Kraken-II
2611,class,1224,2975,0.249585,0.3729329835816667,0.013138932325585053,0.02538290985084704,Kraken-II
2612,family,1224,2975,0.249585,0.111592111055353,0.003579142239497201,0.006935226468676288,Kraken-II
2613,genus,1224,2975,0.249585,0.043191056691102354,0.0013120523584045363,0.002546168039195754,Kraken-II
2614,order,1224,2975,0.249585,0.29105165917411596,0.009688315674852092,0.018751791106113018,Kraken-II
2615,phylum,1224,2975,0.249585,0.6872741843144352,0.025983487125731015,0.050073151034378385,Kraken-II
2616,species,1224,2975,0.249585,0.0,0.0,0.0,Kraken-II
2617,kingdom,1224,2975,0.249585,0.9924242388440684,0.041277796110602616,0.07925821505603693,Kraken-II
2618,class,1224,2975,0.219876,0.7153983438010736,0.06792167977632806,0.12406279794628768,Kraken-II
2619,family,1224,2975,0.219876,0.017949666880181965,0.0015808344195598378,0.0029042705495175643,Kraken-II
2620,genus,1224,2975,0.219876,0.0,0.0,0.0,Kraken-II
2621,order,1224,2975,0.219876,0.12740341396693008,0.01147045024162844,0.021044554439049172,Kraken-II
2622,phylum,1224,2975,0.219876,0.9318631164534401,0.09252631418587923,0.16833640650774903,Kraken-II
2623,species,1224,2975,0.219876,0.0,0.0,0.0,Kraken-II
2624,kingdom,1224,2975,0.219876,0.997353718028001,0.10178697353271812,0.18472010667714003,Kraken-II
2625,class,1224,2975,0.214063,0.6828545356068069,0.045882100611881534,0.08598544116391404,Kraken-II
2626,family,1224,2975,0.214063,0.02467811152178618,0.0014595992445844744,0.002755128604321042,Kraken-II
2627,genus,1224,2975,0.214063,0.0,0.0,0.0,Kraken-II
2628,order,1224,2975,0.214063,0.08034545909357377,0.004861210076344558,0.009166660915962778,Kraken-II
2629,phylum,1224,2975,0.214063,0.869144819791266,0.06123406702273244,0.11440650872305397,Kraken-II
2630,species,1224,2975,0.214063,0.0,0.0,0.0,Kraken-II
2631,kingdom,1224,2975,0.214063,0.9979854935576441,0.07432077650144459,0.13833802375169488,Kraken-II
2632,class,201174,1097,0.244508,0.11080870896032523,0.009179778717539855,0.01695353746395079,Kraken-II
2633,family,201174,1097,0.244508,0.0967595737666903,0.0068122716601821485,0.012727182056,Kraken-II
2634,genus,201174,1097,0.244508,0.09971975688995854,0.006798064063109268,0.01272721603860231,Kraken-II
2635,order,201174,1097,0.244508,0.12434554946695998,0.009097728758543448,0.016953679915916224,Kraken-II
2636,phylum,201174,1097,0.244508,0.5886367817955418,0.049521237790474223,0.09135532069572003,Kraken-II
2637,species,201174,1097,0.244508,0.04599444011626373,0.0028938497737559864,0.0054439940711157415,Kraken-II
2638,kingdom,201174,1097,0.244508,0.9966599849755178,0.08954641617934093,0.16432697887644887,Kraken-II
2639,class,1090,16,0.260468,0.08096514701895363,0.0023247579015095903,0.004519197601940106,Kraken-II
2640,family,1090,16,0.260468,0.08903301834296569,0.0023187248545316905,0.004519245480234344,Kraken-II
2641,genus,1090,16,0.260468,0.026070763339101407,0.0006451811114557772,0.0012587292545443649,Kraken-II
2642,order,1090,16,0.260468,0.08608893907588974,0.002320791835374279,0.004519229019682672,Kraken-II
2643,phylum,1090,16,0.260468,0.0769230765509285,0.0024552571839504536,0.004758027468972066,Kraken-II
2644,species,1090,16,0.260468,0.0,0.0,0.0,Kraken-II
2645,kingdom,1090,16,0.260468,0.9946677563795415,0.03638191255792872,0.07019557922207173,Kraken-II
2646,class,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II
2647,family,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II
2648,genus,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II
2649,order,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II
2650,phylum,1817907,4,0.255652,0.005729396184533291,0.00020182888012888653,0.0003892657164654377,Kraken-II
2651,species,1817907,4,0.255652,0.0,0.0,0.0,Kraken-II
2652,kingdom,1817907,4,0.255652,0.9934938158962464,0.04582351793091609,0.08760547366600223,Kraken-II
2653,class,1224,2975,0.00128497,0.9993217771014145,0.9509786261781071,0.9745460508232384,Kraken-II
2654,family,1224,2975,0.00128497,0.998990456503038,0.9508730836522569,0.9743330696600612,Kraken-II
2655,genus,1224,2975,0.00128497,0.0030462300924844563,0.055095632157877154,0.005772264761572139,Kraken-II
2656,order,1224,2975,0.00128497,0.9993217771014145,0.9509786261781071,0.9745460508232384,Kraken-II
2657,phylum,1224,2975,0.00128497,0.9996372409823451,0.9510233477955969,0.9747195256537554,Kraken-II
2658,species,1224,2975,0.00128497,0.0,0.0,0.0,Kraken-II
2659,kingdom,1224,2975,0.00128497,0.9999999998422962,0.9511452441311075,0.9749559876580208,Kraken-II
2660,class,976,834,0.121768,0.9001013923367835,0.2603132957388204,0.40383208379831276,Kraken-II
2661,family,976,834,0.121768,0.0027990095797184793,0.0010801603620447932,0.0015547683676814682,Kraken-II
2662,genus,976,834,0.121768,0.000595431416804465,0.0002281968300912379,0.00032598598321852026,Kraken-II
2663,order,976,834,0.121768,0.9014965254401408,0.2601968406361537,0.40383208762879585,Kraken-II
2664,phylum,976,834,0.121768,0.9602899459185367,0.2773740346410502,0.430419481880409,Kraken-II
2665,species,976,834,0.121768,0.0,0.0,0.0,Kraken-II
2666,kingdom,976,834,0.121768,0.9990694302853387,0.2899518371933634,0.4494569280100835,Kraken-II
2667,class,204428,106,0.219174,0.5030709072972032,0.01369779710024814,0.026668913237164023,Kraken-II
2668,family,204428,106,0.219174,0.4067692282660355,0.010060423419012766,0.019634747575661887,Kraken-II
2669,genus,204428,106,0.219174,0.3365139927702672,0.008061075215155877,0.015744527889921787,Kraken-II
2670,order,204428,106,0.219174,0.43311337472637446,0.010985666898301076,0.021427346971080608,Kraken-II
2671,phylum,204428,106,0.219174,0.49605055031042367,0.014335717544614865,0.02786556652142573,Kraken-II
2672,species,204428,106,0.219174,0.0,0.0,0.0,Kraken-II
2673,kingdom,204428,106,0.219174,0.9947368373457567,0.031189990393784506,0.060482929479229855,Kraken-II
2674,class,1224,2975,0.230816,0.8777316723682826,0.09646869250467921,0.17383027291924827,Kraken-II
2675,family,1224,2975,0.230816,0.6659246057199101,0.06965660704333448,0.12611909380176056,Kraken-II
2676,genus,1224,2975,0.230816,0.6493467021431986,0.06640873847225583,0.12049281195630392,Kraken-II
2677,order,1224,2975,0.230816,0.6695077139316565,0.07072557358646255,0.12793447204941705,Kraken-II
2678,phylum,1224,2975,0.230816,0.9112609562896009,0.10236482902295674,0.18405244435429546,Kraken-II
2679,species,1224,2975,0.230816,0.0,0.0,0.0,Kraken-II
2680,kingdom,1224,2975,0.230816,0.99870717388661,0.11589180429423888,0.20768175855217252,Kraken-II
2681,class,1134404,26,0.218487,0.25266214846887186,0.016420516205599252,0.030835793376185895,Kraken-II
2682,family,1134404,26,0.218487,0.0,0.0,0.0,Kraken-II
2683,genus,1134404,26,0.218487,0.0,0.0,0.0,Kraken-II
2684,order,1134404,26,0.218487,0.05311116882814067,0.0032365540213808415,0.006100216912948423,Kraken-II
2685,phylum,1134404,26,0.218487,0.23895628235533012,0.016481955098278874,0.03083573216626675,Kraken-II
2686,species,1134404,26,0.218487,0.0,0.0,0.0,Kraken-II
2687,kingdom,1134404,26,0.218487,0.9942890882349565,0.07576758004805552,0.14080408317853627,Kraken-II
2688,class,1224,2975,0.00261919,0.9987303042682071,0.9805208457015918,0.9895368103231987,Kraken-II
2689,family,1224,2975,0.00261919,0.9985617013237607,0.9802923105492778,0.9893376720618143,Kraken-II
2690,genus,1224,2975,0.00261919,0.0,0.0,0.0,Kraken-II
2691,order,1224,2975,0.00261919,0.9985158663058056,0.9803364877602018,0.9893376720576258,Kraken-II
2692,phylum,1224,2975,0.00261919,0.9997552542295476,0.9806004409565346,0.9900802114772933,Kraken-II
2693,species,1224,2975,0.00261919,0.0,0.0,0.0,Kraken-II
2694,kingdom,1224,2975,0.00261919,0.9999541121495397,0.9806492258219355,0.9902025873876343,Kraken-II
2695,class,1090,16,0.255652,0.09643705417369569,0.003134409016732122,0.006070872278128399,Kraken-II
2696,family,1090,16,0.255652,0.0,0.0,0.0,Kraken-II
2697,genus,1090,16,0.255652,0.0,0.0,0.0,Kraken-II
2698,order,1090,16,0.255652,0.099901574311508,0.0031308800390001416,0.006070892756739685,Kraken-II
2699,phylum,1090,16,0.255652,0.09638554175393484,0.0034692644844163015,0.006696792381893911,Kraken-II
2700,species,1090,16,0.255652,0.0,0.0,0.0,Kraken-II
2701,kingdom,1090,16,0.255652,0.9952675609928373,0.0410177933745885,0.07878772976677949,Kraken-II
2702,class,1117,295,0.227024,0.4047259919438763,0.025039269658153427,0.047159732796953936,Kraken-II
2703,family,1117,295,0.227024,0.0,0.0,0.0,Kraken-II
2704,genus,1117,295,0.227024,0.0,0.0,0.0,Kraken-II
2705,order,1117,295,0.227024,0.4047259919438763,0.025039269658153427,0.047159732796953936,Kraken-II
2706,phylum,1117,295,0.227024,0.8366415677922848,0.055601886240450954,0.10427272445103347,Kraken-II
2707,species,1117,295,0.227024,0.0,0.0,0.0,Kraken-II
2708,kingdom,1117,295,0.227024,0.9982597324379819,0.06884291692511994,0.12880198144204796,Kraken-II
2709,class,1224,2975,0.224455,0.7796097315180871,0.20008558112775593,0.3184399720409378,Kraken-II
2710,family,1224,2975,0.224455,0.12442530823584229,0.0311876932025119,0.049871012691200346,Kraken-II
2711,genus,1224,2975,0.224455,0.0,0.0,0.0,Kraken-II
2712,order,1224,2975,0.224455,0.17289016538579527,0.04632327340510448,0.07306553025891484,Kraken-II
2713,phylum,1224,2975,0.224455,0.9422063467957569,0.24499086476172488,0.3888654742631704,Kraken-II
2714,species,1224,2975,0.224455,0.0,0.0,0.0,Kraken-II
2715,kingdom,1224,2975,0.224455,0.9989208218795179,0.26387888604851173,0.41747242212878805,Kraken-II
2716,class,1117,295,0.0285204,0.9938754211086043,0.8761254127077582,0.9312882019210619,Kraken-II
2717,family,1117,295,0.0285204,0.9877016887075294,0.8743726211353663,0.9275834718009023,Kraken-II
2718,genus,1117,295,0.0285204,0.987837050572543,0.8742665674796811,0.9275834718793063,Kraken-II
2719,order,1117,295,0.0285204,0.9938754211086043,0.8761254127077582,0.9312882019210619,Kraken-II
2720,phylum,1117,295,0.0285204,0.9983611313316897,0.8784756123719825,0.9345844663739502,Kraken-II
2721,species,1117,295,0.0285204,0.0,0.0,0.0,Kraken-II
2722,kingdom,1117,295,0.0285204,0.9999488288672541,0.8793951756751177,0.9358004653753047,Kraken-II
2723,class,1239,1948,0.0155639,0.9943957966817787,0.8988105107869909,0.9441851841377399,Kraken-II
2724,family,1239,1948,0.0155639,0.9929372869510222,0.8977265864232644,0.9429296228186209,Kraken-II
2725,genus,1239,1948,0.0155639,0.992951747700474,0.8974413161902873,0.9427787548499799,Kraken-II
2726,order,1239,1948,0.0155639,0.9937095373099997,0.8984009653192938,0.9436498429415318,Kraken-II
2727,phylum,1239,1948,0.0155639,0.994814332950692,0.8991198985925734,0.9445445618345617,Kraken-II
2728,species,1239,1948,0.0155639,0.9740919607985222,0.8920027024827243,0.9312367935152887,Kraken-II
2729,kingdom,1239,1948,0.0155639,0.9999999998337296,0.9021404891622331,0.9485479663477336,Kraken-II
2730,class,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II
2731,family,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II
2732,genus,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II
2733,order,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II
2734,phylum,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II
2735,species,1817810,1,0.255652,0.0,0.0,0.0,Kraken-II
2736,kingdom,1817810,1,0.255652,0.9974541700740622,0.02938705708958821,0.05709150822399079,Kraken-II
2737,class,1224,2975,0.201205,0.7364765297064271,0.05348926086471157,0.0997336518115921,Kraken-II
2738,family,1224,2975,0.201205,0.09903934103604908,0.006902818516945731,0.012904892171976856,Kraken-II
2739,genus,1224,2975,0.201205,0.0,0.0,0.0,Kraken-II
2740,order,1224,2975,0.201205,0.627006816303042,0.04388111618354633,0.08202069978690625,Kraken-II
2741,phylum,1224,2975,0.201205,0.8047097019798829,0.06033026404986983,0.11224403377935885,Kraken-II
2742,species,1224,2975,0.201205,0.0,0.0,0.0,Kraken-II
2743,kingdom,1224,2975,0.201205,0.9964001496847288,0.07890709397447679,0.14623226905542527,Kraken-II
2744,class,976,834,0.221329,0.17102216284809074,0.008057854458618497,0.015389709802394886,Kraken-II
2745,family,976,834,0.221329,0.0,0.0,0.0,Kraken-II
2746,genus,976,834,0.221329,0.0,0.0,0.0,Kraken-II
2747,order,976,834,0.221329,0.0,0.0,0.0,Kraken-II
2748,phylum,976,834,0.221329,0.6262150202467893,0.03250863940296207,0.06180767593611504,Kraken-II
2749,species,976,834,0.221329,0.0,0.0,0.0,Kraken-II
2750,kingdom,976,834,0.221329,0.9940184856062575,0.054857828786126814,0.10397637026129371,Kraken-II
2751,class,1224,2975,0.237536,0.49127803401338904,0.04325408640736352,0.079506484976445,Kraken-II
2752,family,1224,2975,0.237536,0.2574931875097447,0.02104944949706462,0.03891609072214287,Kraken-II
2753,genus,1224,2975,0.237536,0.171086739439508,0.0137258038691848,0.025411435078488743,Kraken-II
2754,order,1224,2975,0.237536,0.4326977526284732,0.036002638931230145,0.06647286356250258,Kraken-II
2755,phylum,1224,2975,0.237536,0.7903225793310233,0.07266917407077804,0.1330984296685035,Kraken-II
2756,species,1224,2975,0.237536,0.0,0.0,0.0,Kraken-II
2757,kingdom,1224,2975,0.237536,0.9969358035898027,0.09763380195693222,0.17784843115698998,Kraken-II
2758,class,1224,2975,0.0786757,0.986589940938301,0.588451419669713,0.7371953269547844,Kraken-II
2759,family,1224,2975,0.0786757,0.8293192330920504,0.5209845376225299,0.6399438509247926,Kraken-II
2760,genus,1224,2975,0.0786757,0.804187721534193,0.5038395472527298,0.6195260443913171,Kraken-II
2761,order,1224,2975,0.0786757,0.9715701548004878,0.5802239374286505,0.7265456555108282,Kraken-II
2762,phylum,1224,2975,0.0786757,0.9936641758396445,0.5927035653166852,0.7425070138948514,Kraken-II
2763,species,1224,2975,0.0786757,0.809540559335045,0.5017609176055274,0.6195260562174619,Kraken-II
2764,kingdom,1224,2975,0.0786757,0.9998742040909063,0.5961717319318094,0.7469622116781892,Kraken-II
2765,class,1224,2975,0.00855982,0.9995056997436581,0.9710512491977111,0.985068037234384,Kraken-II
2766,family,1224,2975,0.00855982,0.9995056921081443,0.9710362420693275,0.9850603116397586,Kraken-II
